playerid,region,champion,mastery,wins,losses,veteran,freshblood,hotstreak
wir sagen#danke,euw1,Jinx,192674,67,61,False,True,False
wir sagen#danke,euw1,Xayah,125175,67,61,False,True,False
DEMACIAN JUSTICE#QER,euw1,Garen,1796252,91,86,False,False,False
DEMACIAN JUSTICE#QER,euw1,Mordekaiser,101673,91,86,False,False,False
DEMACIAN JUSTICE#QER,euw1,Swain,89759,91,86,False,False,False
Torukio#EUW,euw1,Ivern,565551,18,17,False,False,False
Torukio#EUW,euw1,Vel'Koz,132171,18,17,False,False,False
Torukio#EUW,euw1,Garen,97033,18,17,False,False,False
BriocheFriedChic#EUW,euw1,Yasuo,321093,48,55,False,False,False
BriocheFriedChic#EUW,euw1,Lux,224422,48,55,False,False,False
BriocheFriedChic#EUW,euw1,Ezreal,107435,48,55,False,False,False
Vedsuø#EUW,euw1,Yasuo,1083468,44,34,False,False,False
Vedsuø#EUW,euw1,Zed,601706,44,34,False,False,False
Vedsuø#EUW,euw1,Vayne,191290,44,34,False,False,False
Swolfie#666,euw1,Nami,536033,39,27,False,False,False
Swolfie#666,euw1,Soraka,234372,39,27,False,False,False
Swolfie#666,euw1,Katarina,169312,39,27,False,False,False
Toshî#ADC,euw1,Ezreal,429194,4,6,False,False,False
Toshî#ADC,euw1,Lucian,403862,4,6,False,False,False
Toshî#ADC,euw1,Ashe,400755,4,6,False,False,False
Rotcher#5009,euw1,Ahri,140305,2,5,False,False,False
Rotcher#5009,euw1,Jhin,100706,2,5,False,False,False
Rotcher#5009,euw1,Zoe,94072,2,5,False,False,False
LugiusXD#M2025,euw1,Viego,796964,156,152,False,False,False
LugiusXD#M2025,euw1,Elise,208571,156,152,False,False,False
LugiusXD#M2025,euw1,Diana,136444,156,152,False,False,False
Wolfmann13#EUW,euw1,Jhin,399208,16,20,False,False,False
Wolfmann13#EUW,euw1,Caitlyn,225900,16,20,False,False,False
Wolfmann13#EUW,euw1,Katarina,183530,16,20,False,False,False
thalliste#EUW,euw1,Udyr,297456,5,5,False,False,False
thalliste#EUW,euw1,Talon,171425,5,5,False,False,False
thalliste#EUW,euw1,Akali,124180,5,5,False,False,False
Taric dxd#EUW,euw1,Taric,3328943,28,25,False,False,False
Taric dxd#EUW,euw1,Leona,21002,28,25,False,False,False
Taric dxd#EUW,euw1,Galio,17980,28,25,False,False,False
Shactas#EUW,euw1,Pyke,3755491,178,173,False,False,False
Shactas#EUW,euw1,Swain,650027,178,173,False,False,False
Shactas#EUW,euw1,Sett,533585,178,173,False,False,False
Phantom Blood#EUW,euw1,Yasuo,159989,2,3,False,False,False
Phantom Blood#EUW,euw1,Hecarim,128990,2,3,False,False,False
Phantom Blood#EUW,euw1,Twitch,61341,2,3,False,False,False
DL3 Hedraz#DL3,euw1,Darius,337031,61,77,False,False,False
DL3 Hedraz#DL3,euw1,Zed,279945,61,77,False,False,False
DL3 Hedraz#DL3,euw1,Aatrox,228356,61,77,False,False,False
totobrother1#EUW,euw1,Zac,675973,25,21,False,False,False
totobrother1#EUW,euw1,Gnar,201848,25,21,False,False,False
totobrother1#EUW,euw1,Lillia,166139,25,21,False,False,False
Ekkonomics#420,euw1,Evelynn,872092,155,168,False,False,False
Ekkonomics#420,euw1,Ekko,391999,155,168,False,False,False
Ekkonomics#420,euw1,Jax,363674,155,168,False,False,False
EUs Lαst Hope#EUW,euw1,Kai'Sa,1498540,34,38,False,False,False
EUs Lαst Hope#EUW,euw1,Yasuo,596031,34,38,False,False,False
EUs Lαst Hope#EUW,euw1,Vayne,495599,34,38,False,False,False
GΙlford#EUW,euw1,Darius,179951,9,12,False,False,False
GΙlford#EUW,euw1,Yasuo,146719,9,12,False,False,False
GΙlford#EUW,euw1,Garen,110344,9,12,False,False,False
My consort#Rot,euw1,Katarina,550808,28,18,False,False,False
My consort#Rot,euw1,Lux,290468,28,18,False,False,False
My consort#Rot,euw1,Ahri,204656,28,18,False,False,False
Freeze FanGirl#EUW,euw1,Ryze,142898,22,13,False,False,False
Freeze FanGirl#EUW,euw1,Sivir,53163,22,13,False,False,False
Freeze FanGirl#EUW,euw1,Irelia,34250,22,13,False,False,False
Hanzy#UHK,euw1,Nasus,131029,32,26,False,False,True
Hanzy#UHK,euw1,Vladimir,119477,32,26,False,False,True
Hanzy#UHK,euw1,Jarvan IV,100549,32,26,False,False,True
Hide on heart#EUW,euw1,Gangplank,407755,70,71,False,False,False
Hide on heart#EUW,euw1,Graves,265448,70,71,False,False,False
Hide on heart#EUW,euw1,Aatrox,192585,70,71,False,False,False
Vortex2Chibrax#0314,euw1,Yasuo,310600,9,8,False,False,False
Vortex2Chibrax#0314,euw1,Zed,211563,9,8,False,False,False
Vortex2Chibrax#0314,euw1,Ekko,202542,9,8,False,False,False
Beltiya#EUW,euw1,Vayne,212598,15,19,False,False,False
Beltiya#EUW,euw1,Kai'Sa,98619,15,19,False,False,False
Beltiya#EUW,euw1,Lucian,96071,15,19,False,False,False
chicknick#EUW,euw1,Lillia,321908,4,9,False,False,False
chicknick#EUW,euw1,Kayn,316202,4,9,False,False,False
chicknick#EUW,euw1,Ekko,291127,4,9,False,False,False
Cyarg#Daddy,euw1,Camille,197417,22,19,False,False,False
Cyarg#Daddy,euw1,Irelia,173518,22,19,False,False,False
Cyarg#Daddy,euw1,Katarina,95844,22,19,False,False,False
Kumootshi#EUW,euw1,Lux,281917,44,34,False,False,False
Kumootshi#EUW,euw1,Katarina,71671,44,34,False,False,False
Kumootshi#EUW,euw1,Nami,70205,44,34,False,False,False
Tarsan#EUW,euw1,Qiyana,573563,14,10,False,True,True
Tarsan#EUW,euw1,Cassiopeia,308382,14,10,False,True,True
Tarsan#EUW,euw1,Irelia,246620,14,10,False,True,True
xXxDoreamonxXx#EUW,euw1,Senna,850916,95,91,False,False,False
xXxDoreamonxXx#EUW,euw1,Pantheon,113319,95,91,False,False,False
xXxDoreamonxXx#EUW,euw1,Xin Zhao,29998,95,91,False,False,False
Corb1e#EUW,euw1,Lucian,69989,40,37,False,False,False
Corb1e#EUW,euw1,Irelia,67183,40,37,False,False,False
Corb1e#EUW,euw1,Lee Sin,62585,40,37,False,False,False
Lvn27#2719,euw1,Zed,404313,24,29,False,False,False
Lvn27#2719,euw1,Yasuo,126090,24,29,False,False,False
Lvn27#2719,euw1,Master Yi,36750,24,29,False,False,False
My ult is ready#EUW,euw1,Katarina,627599,12,10,False,False,False
My ult is ready#EUW,euw1,Yasuo,326880,12,10,False,False,False
My ult is ready#EUW,euw1,Yone,188636,12,10,False,False,False
viOOOOOO00l4d00r#VOX,euw1,Yasuo,173797,36,39,False,False,False
viOOOOOO00l4d00r#VOX,euw1,Sion,166779,36,39,False,False,False
viOOOOOO00l4d00r#VOX,euw1,Yone,152898,36,39,False,False,False
Celestus#EUW,euw1,Thresh,877006,256,250,False,True,True
Celestus#EUW,euw1,Janna,812990,256,250,False,True,True
Celestus#EUW,euw1,Bard,423520,256,250,False,True,True
Unity#goat,euw1,Vayne,163394,47,37,False,False,False
Unity#goat,euw1,Ekko,152951,47,37,False,False,False
Unity#goat,euw1,Yasuo,92783,47,37,False,False,False
Kurozumi Oden#EUW,euw1,Yasuo,394040,17,18,False,False,False
Kurozumi Oden#EUW,euw1,Vayne,373449,17,18,False,False,False
Kurozumi Oden#EUW,euw1,Lee Sin,336851,17,18,False,False,False
Mato#Nato,euw1,Rakan,198403,8,8,False,False,False
Mato#Nato,euw1,Riven,174054,8,8,False,False,False
Mato#Nato,euw1,Yasuo,149460,8,8,False,False,False
EL Super#1234,euw1,Yasuo,762873,52,42,False,True,True
EL Super#1234,euw1,Warwick,420785,52,42,False,True,True
EL Super#1234,euw1,Urgot,371365,52,42,False,True,True
Taiga#3457,euw1,Viego,328855,6,5,False,False,False
Taiga#3457,euw1,Ezreal,250777,6,5,False,False,False
Taiga#3457,euw1,Hwei,198602,6,5,False,False,False
Ohdies#EUW,euw1,Twitch,65205,17,15,False,False,False
Ohdies#EUW,euw1,Rengar,38658,17,15,False,False,False
Ohdies#EUW,euw1,Lee Sin,29670,17,15,False,False,False
Mid Ji Bo Jiyan#EUW,euw1,Cassiopeia,121829,14,18,False,True,False
Mid Ji Bo Jiyan#EUW,euw1,Jhin,44952,14,18,False,True,False
Mid Ji Bo Jiyan#EUW,euw1,Zeri,28272,14,18,False,True,False
1NTERVILLE#EUW,euw1,Braum,247129,41,41,False,False,False
1NTERVILLE#EUW,euw1,Jhin,205613,41,41,False,False,False
1NTERVILLE#EUW,euw1,Swain,133479,41,41,False,False,False
Kazaar#Yasuo,euw1,Yasuo,1939695,167,175,False,True,False
Kazaar#Yasuo,euw1,Yone,292016,167,175,False,True,False
Kazaar#Yasuo,euw1,Akali,129887,167,175,False,True,False
Insane lux #EUW,euw1,Lux,654676,45,59,False,False,False
Insane lux #EUW,euw1,Nami,292308,45,59,False,False,False
Insane lux #EUW,euw1,Lulu,270288,45,59,False,False,False
tontadelculo#ivy,euw1,Kai'Sa,427795,46,48,False,False,False
tontadelculo#ivy,euw1,Jinx,147212,46,48,False,False,False
tontadelculo#ivy,euw1,Teemo,25595,46,48,False,False,False
Aitor2004#EUW,euw1,Camille,114241,48,58,False,False,False
Aitor2004#EUW,euw1,Jax,112541,48,58,False,False,False
Aitor2004#EUW,euw1,Graves,98747,48,58,False,False,False
SheyZou#EUW,euw1,Zed,409163,47,33,False,False,False
SheyZou#EUW,euw1,Yasuo,355534,47,33,False,False,False
SheyZou#EUW,euw1,Fiora,282549,47,33,False,False,False
صائد الميلفات#INT,euw1,Zed,1682976,15,8,False,True,False
صائد الميلفات#INT,euw1,Kayle,353963,15,8,False,True,False
صائد الميلفات#INT,euw1,Viktor,306351,15,8,False,True,False
Fear#rat69,euw1,Katarina,384218,61,62,False,False,False
Fear#rat69,euw1,Vayne,277019,61,62,False,False,False
Fear#rat69,euw1,Taliyah,179837,61,62,False,False,False
Golden La Chupo#2444,euw1,Xayah,385262,55,35,False,False,False
Golden La Chupo#2444,euw1,Rakan,270598,55,35,False,False,False
Golden La Chupo#2444,euw1,Taliyah,191967,55,35,False,False,False
我死的那天#1217,euw1,Tristana,68972,80,68,False,True,False
我死的那天#1217,euw1,Ezreal,56515,80,68,False,True,False
我死的那天#1217,euw1,Syndra,50937,80,68,False,True,False
EDEL Echo#EUW,euw1,Vladimir,788549,25,30,False,False,False
EDEL Echo#EUW,euw1,Yasuo,264115,25,30,False,False,False
EDEL Echo#EUW,euw1,Ryze,128777,25,30,False,False,False
Unknown Snd#0117,euw1,Zed,616845,9,8,False,False,False
Unknown Snd#0117,euw1,Yasuo,474489,9,8,False,False,False
Unknown Snd#0117,euw1,Akali,410958,9,8,False,False,False
Kædemanden#BBB,euw1,Katarina,451693,63,51,False,False,False
Kædemanden#BBB,euw1,Yasuo,107271,63,51,False,False,False
Kædemanden#BBB,euw1,Viktor,86401,63,51,False,False,False
lost#EUW4,euw1,Orianna,785216,27,34,False,False,False
lost#EUW4,euw1,Nasus,523852,27,34,False,False,False
lost#EUW4,euw1,Jinx,354269,27,34,False,False,False
Tenshinigo#1262,euw1,Jhin,203241,50,45,False,False,False
Tenshinigo#1262,euw1,Kai'Sa,149524,50,45,False,False,False
Tenshinigo#1262,euw1,Smolder,125363,50,45,False,False,False
BOBBYBOS#EUW,euw1,Yasuo,94083,4,5,False,False,False
BOBBYBOS#EUW,euw1,Ryze,86258,4,5,False,False,False
BOBBYBOS#EUW,euw1,Vayne,78163,4,5,False,False,False
Captain Foley#SİYU,euw1,Thresh,1501625,30,37,False,False,False
Captain Foley#SİYU,euw1,Pyke,538154,30,37,False,False,False
Captain Foley#SİYU,euw1,Lulu,69339,30,37,False,False,False
RzphiHOW#EUW,euw1,Heimerdinger,501998,63,62,False,False,False
RzphiHOW#EUW,euw1,Nami,498483,63,62,False,False,False
RzphiHOW#EUW,euw1,Gragas,138968,63,62,False,False,False
BurpeGood#EUW,euw1,Kayn,534352,28,24,False,False,False
BurpeGood#EUW,euw1,Warwick,193726,28,24,False,False,False
BurpeGood#EUW,euw1,Rengar,134200,28,24,False,False,False
Sophie#Charm,euw1,Janna,369403,235,240,False,False,False
Sophie#Charm,euw1,Seraphine,261578,235,240,False,False,False
Sophie#Charm,euw1,Ahri,232648,235,240,False,False,False
JungTao#EUW,euw1,Wukong,139303,8,10,False,False,False
JungTao#EUW,euw1,Ekko,84717,8,10,False,False,False
JungTao#EUW,euw1,Ashe,24928,8,10,False,False,False
ペゼウェンクさん#666,euw1,Shaco,201284,36,33,False,False,False
ペゼウェンクさん#666,euw1,Kayn,195045,36,33,False,False,False
ペゼウェンクさん#666,euw1,Swain,69567,36,33,False,False,False
Christopher#bimml,euw1,Kai'Sa,672011,5,5,False,True,False
Christopher#bimml,euw1,Caitlyn,440342,5,5,False,True,False
Christopher#bimml,euw1,Vayne,258335,5,5,False,True,False
igdrasiel#EUW,euw1,Twitch,264119,24,25,False,True,False
igdrasiel#EUW,euw1,Yasuo,196862,24,25,False,True,False
igdrasiel#EUW,euw1,Riven,102093,24,25,False,True,False
BabyZven#EUW,euw1,Vayne,52655,19,12,False,False,False
BabyZven#EUW,euw1,Ezreal,44961,19,12,False,False,False
BabyZven#EUW,euw1,Hwei,28116,19,12,False,False,False
Draven on Eva 01#EUW,euw1,Trundle,204105,116,77,False,False,False
Draven on Eva 01#EUW,euw1,Karma,116768,116,77,False,False,False
Draven on Eva 01#EUW,euw1,Viego,105466,116,77,False,False,False
next level smug#NA1,na1,Zeri,27451,36,31,False,False,False
next level smug#NA1,na1,Ambessa,19101,36,31,False,False,False
next level smug#NA1,na1,Akali,19030,36,31,False,False,False
ROTH IRA#99999,na1,Vayne,179184,26,30,False,False,False
ROTH IRA#99999,na1,Kai'Sa,142480,26,30,False,False,False
ROTH IRA#99999,na1,Caitlyn,104910,26,30,False,False,False
spoopypoot#NA1,na1,Briar,72466,16,15,False,False,False
spoopypoot#NA1,na1,Qiyana,64056,16,15,False,False,False
spoopypoot#NA1,na1,Evelynn,42481,16,15,False,False,False
Serafiend#900,na1,Seraphine,1426096,14,16,False,False,False
Serafiend#900,na1,Sivir,536200,14,16,False,False,False
Serafiend#900,na1,Senna,355644,14,16,False,False,False
BeemoFeemo#NA1,na1,Thresh,100247,30,11,False,False,True
BeemoFeemo#NA1,na1,Sion,79273,30,11,False,False,True
BeemoFeemo#NA1,na1,Zed,65220,30,11,False,False,True
baby sona#wmax,na1,Sona,4775172,106,115,False,False,False
baby sona#wmax,na1,Janna,349908,106,115,False,False,False
baby sona#wmax,na1,Yuumi,149427,106,115,False,False,False
Terikuruzu#NA1,na1,Tryndamere,503134,16,26,False,False,False
Terikuruzu#NA1,na1,Aatrox,425855,16,26,False,False,False
Terikuruzu#NA1,na1,Zed,172764,16,26,False,False,False
White FF Open#NA1,na1,Talon,87449,75,77,False,False,False
White FF Open#NA1,na1,Qiyana,78522,75,77,False,False,False
White FF Open#NA1,na1,Darius,73115,75,77,False,False,False
surreptitiousONE#NA1,na1,Lucian,199298,13,12,False,False,False
surreptitiousONE#NA1,na1,Ezreal,168551,13,12,False,False,False
surreptitiousONE#NA1,na1,Jhin,137473,13,12,False,False,False
aposam#42069,na1,Miss Fortune,570968,148,128,False,False,False
aposam#42069,na1,Jhin,510031,148,128,False,False,False
aposam#42069,na1,Aphelios,449649,148,128,False,False,False
christofpher#china,na1,Evelynn,115475,24,21,False,False,False
christofpher#china,na1,Nunu & Willump,72686,24,21,False,False,False
christofpher#china,na1,Pyke,68457,24,21,False,False,False
STEVE#CCG3,na1,Lucian,212237,24,18,False,False,False
STEVE#CCG3,na1,Xayah,66565,24,18,False,False,False
STEVE#CCG3,na1,Ryze,62949,24,18,False,False,False
Intshallah#NA1,na1,Fiddlesticks,1205871,14,10,False,False,False
Intshallah#NA1,na1,Kayn,565091,14,10,False,False,False
Intshallah#NA1,na1,Hecarim,260981,14,10,False,False,False
Aceus#0299,na1,Viego,162536,58,32,False,True,False
Aceus#0299,na1,Ekko,73776,58,32,False,True,False
Aceus#0299,na1,Jinx,70234,58,32,False,True,False
Adam#475,na1,Yasuo,145915,52,37,False,False,False
Adam#475,na1,Yone,143815,52,37,False,False,False
Adam#475,na1,Samira,129392,52,37,False,False,False
Isopropylique#NA1,na1,Camille,199450,53,60,False,False,False
Isopropylique#NA1,na1,Gangplank,165424,53,60,False,False,False
Isopropylique#NA1,na1,Yasuo,122614,53,60,False,False,False
metapodd#NA2,na1,Ziggs,371111,105,107,False,True,False
metapodd#NA2,na1,Diana,111962,105,107,False,True,False
metapodd#NA2,na1,Azir,97465,105,107,False,True,False
Skawt#001,na1,Zoe,424306,61,49,False,False,False
Skawt#001,na1,Lux,400771,61,49,False,False,False
Skawt#001,na1,Seraphine,182271,61,49,False,False,False
yonka#meow,na1,Evelynn,339105,19,18,False,False,False
yonka#meow,na1,Jhin,210057,19,18,False,False,False
yonka#meow,na1,Orianna,172892,19,18,False,False,False
Xob1#NA1,na1,Talon,798985,36,20,False,False,False
Xob1#NA1,na1,Kha'Zix,140542,36,20,False,False,False
Xob1#NA1,na1,Jhin,111891,36,20,False,False,False
대치동 꿀주먹#Honey,na1,LeBlanc,242954,2,9,False,False,False
대치동 꿀주먹#Honey,na1,Lux,167123,2,9,False,False,False
대치동 꿀주먹#Honey,na1,Brand,164815,2,9,False,False,False
Dan#VZLA,na1,Kai'Sa,468946,87,83,False,False,False
Dan#VZLA,na1,Ezreal,306990,87,83,False,False,False
Dan#VZLA,na1,Caitlyn,225058,87,83,False,False,False
Tactical Death#peace,na1,Yasuo,375830,148,178,False,False,False
Tactical Death#peace,na1,Xerath,301616,148,178,False,False,False
Tactical Death#peace,na1,Sylas,113462,148,178,False,False,False
b1ndulu#000,na1,Master Yi,516298,10,14,False,True,False
b1ndulu#000,na1,Amumu,95043,10,14,False,True,False
b1ndulu#000,na1,Teemo,20017,10,14,False,True,False
itchy butthole#MXAM,na1,Aurelion Sol,315597,9,4,False,False,False
itchy butthole#MXAM,na1,LeBlanc,237124,9,4,False,False,False
itchy butthole#MXAM,na1,Master Yi,200551,9,4,False,False,False
a lid#7410,na1,Kayn,132861,23,11,False,False,False
a lid#7410,na1,Mordekaiser,81468,23,11,False,False,False
a lid#7410,na1,Yasuo,80199,23,11,False,False,False
Potaters45#SGays,na1,Lux,352443,87,57,False,False,False
Potaters45#SGays,na1,Akali,254360,87,57,False,False,False
Potaters45#SGays,na1,Hwei,249880,87,57,False,False,False
SEIKO#1998,na1,Viego,607931,21,21,False,False,False
SEIKO#1998,na1,Vi,188049,21,21,False,False,False
SEIKO#1998,na1,Gragas,144785,21,21,False,False,False
Atoza#Atoza,na1,Shen,1671262,140,116,False,False,False
Atoza#Atoza,na1,Briar,423796,140,116,False,False,False
Atoza#Atoza,na1,Pyke,357827,140,116,False,False,False
Weeaboo Joneies#NA1,na1,Darius,277384,30,31,False,False,False
Weeaboo Joneies#NA1,na1,Aatrox,205522,30,31,False,False,False
Weeaboo Joneies#NA1,na1,Shen,157923,30,31,False,False,False
monemia#NA1,na1,Lissandra,35062,17,15,False,False,False
monemia#NA1,na1,Lee Sin,33772,17,15,False,False,False
monemia#NA1,na1,Graves,25014,17,15,False,False,False
RoadToRuin#RTR,na1,Kai'Sa,427825,18,24,False,False,False
RoadToRuin#RTR,na1,Vayne,424325,18,24,False,False,False
RoadToRuin#RTR,na1,Akali,287074,18,24,False,False,False
Dont touch me#NA1,na1,Kha'Zix,1096127,3,8,False,False,False
Dont touch me#NA1,na1,Master Yi,475094,3,8,False,False,False
Dont touch me#NA1,na1,Vi,362835,3,8,False,False,False
Alelephant#8035,na1,Zyra,1818178,58,62,False,False,False
Alelephant#8035,na1,Seraphine,597726,58,62,False,False,False
Alelephant#8035,na1,Lux,521354,58,62,False,False,False
Yassuo 2 Trick#NA1,na1,Kayn,88251,6,10,False,False,False
Yassuo 2 Trick#NA1,na1,Jax,78778,6,10,False,False,False
Yassuo 2 Trick#NA1,na1,Rammus,77524,6,10,False,False,False
Bofk#ilutt,na1,Yasuo,437081,46,49,False,False,False
Bofk#ilutt,na1,Aatrox,330796,46,49,False,False,False
Bofk#ilutt,na1,Lee Sin,196710,46,49,False,False,False
KSRocky55#NA1,na1,Sylas,1414956,9,13,False,False,False
KSRocky55#NA1,na1,Pantheon,446826,9,13,False,False,False
KSRocky55#NA1,na1,Aatrox,324108,9,13,False,False,False
beastieric123#NA1,na1,Caitlyn,345574,48,56,False,False,False
beastieric123#NA1,na1,Blitzcrank,287884,48,56,False,False,False
beastieric123#NA1,na1,Pyke,190298,48,56,False,False,False
Goy#8644,na1,Twitch,526809,114,106,False,False,False
Goy#8644,na1,Jhin,378706,114,106,False,False,False
Goy#8644,na1,Miss Fortune,347274,114,106,False,False,False
Mclastin#NA1,na1,Mordekaiser,413128,16,23,False,False,False
Mclastin#NA1,na1,Tahm Kench,385934,16,23,False,False,False
Mclastin#NA1,na1,Zac,327980,16,23,False,False,False
TheBlackBananna#NA1,na1,Azir,757699,82,81,False,True,False
TheBlackBananna#NA1,na1,Ekko,404155,82,81,False,True,False
TheBlackBananna#NA1,na1,Camille,223539,82,81,False,True,False
contu#420,na1,Nami,775243,148,130,False,False,False
contu#420,na1,Irelia,564631,148,130,False,False,False
contu#420,na1,Ashe,186229,148,130,False,False,False
maltier#666,na1,Senna,276734,38,45,False,False,False
maltier#666,na1,Ezreal,139911,38,45,False,False,False
maltier#666,na1,Caitlyn,99109,38,45,False,False,False
EDGCLL#NA1,na1,Camille,257316,29,29,False,False,False
EDGCLL#NA1,na1,Gangplank,254396,29,29,False,False,False
EDGCLL#NA1,na1,Aatrox,184823,29,29,False,False,False
Kephler#NA1,na1,Zoe,334162,44,35,False,False,False
Kephler#NA1,na1,Mordekaiser,117769,44,35,False,False,False
Kephler#NA1,na1,Sett,84397,44,35,False,False,False
Kaijin#4456,na1,Kha'Zix,32358,48,29,False,False,False
Kaijin#4456,na1,Yasuo,29847,48,29,False,False,False
Kaijin#4456,na1,Lillia,21550,48,29,False,False,False
Eisenrx#NA1,na1,Jax,218587,6,2,False,False,True
Eisenrx#NA1,na1,Kassadin,110817,6,2,False,False,True
Eisenrx#NA1,na1,Mordekaiser,80687,6,2,False,False,True
Evil Spells#NA1,na1,Rammus,379060,54,41,False,False,True
Evil Spells#NA1,na1,Zyra,46788,54,41,False,False,True
Evil Spells#NA1,na1,Vel'Koz,37259,54,41,False,False,True
MikeziIIa#NA1,na1,Zoe,238358,9,2,False,False,True
MikeziIIa#NA1,na1,Kayn,187249,9,2,False,False,True
MikeziIIa#NA1,na1,Hwei,150138,9,2,False,False,True
Gorg#Borb,na1,Dr. Mundo,213766,67,76,False,True,False
Gorg#Borb,na1,Vladimir,137609,67,76,False,True,False
Gorg#Borb,na1,Garen,126420,67,76,False,True,False
TheDarkSasukeXx6#NA1,na1,Warwick,338513,49,45,False,False,False
TheDarkSasukeXx6#NA1,na1,Anivia,122552,49,45,False,False,False
TheDarkSasukeXx6#NA1,na1,Kha'Zix,49527,49,45,False,False,False
milkimoo#lux,na1,Lux,781640,181,149,False,False,False
milkimoo#lux,na1,Yuumi,187399,181,149,False,False,False
milkimoo#lux,na1,Nami,166710,181,149,False,False,False
LargeConD0M#NA1,na1,Kayle,143416,7,10,False,False,False
LargeConD0M#NA1,na1,Qiyana,115435,7,10,False,False,False
LargeConD0M#NA1,na1,Lux,105904,7,10,False,False,False
MojoRustyFrancis#0831,na1,Teemo,273968,4,9,False,False,False
MojoRustyFrancis#0831,na1,Nami,243638,4,9,False,False,False
MojoRustyFrancis#0831,na1,Pyke,192472,4,9,False,False,False
grainmcmuffin#NA1,na1,Yuumi,407381,90,61,False,True,False
grainmcmuffin#NA1,na1,Garen,194622,90,61,False,True,False
grainmcmuffin#NA1,na1,Brand,85831,90,61,False,True,False
as you wish#ovo,na1,Lux,588396,10,6,False,False,False
as you wish#ovo,na1,Morgana,190473,10,6,False,False,False
as you wish#ovo,na1,Lulu,156040,10,6,False,False,False
AirJuice#NA1,na1,Brand,350281,99,96,False,True,False
AirJuice#NA1,na1,Kai'Sa,263918,99,96,False,True,False
AirJuice#NA1,na1,Aphelios,209118,99,96,False,True,False
GORILLA#ezpz,na1,Shyvana,183025,15,9,False,False,False
GORILLA#ezpz,na1,Vayne,105806,15,9,False,False,False
GORILLA#ezpz,na1,Ahri,78095,15,9,False,False,False
Vepi#NA1,na1,Ahri,180671,85,82,False,False,False
Vepi#NA1,na1,Viego,146844,85,82,False,False,False
Vepi#NA1,na1,Smolder,119058,85,82,False,False,False
KEEN NEENE#NA1,na1,Yasuo,187079,63,36,False,True,True
KEEN NEENE#NA1,na1,Riven,154094,63,36,False,True,True
KEEN NEENE#NA1,na1,Kai'Sa,120260,63,36,False,True,True
Fembop#Ego,na1,Volibear,835200,61,69,False,False,False
Fembop#Ego,na1,Kled,351141,61,69,False,False,False
Fembop#Ego,na1,Gnar,246388,61,69,False,False,False
justjack#0001,na1,Hwei,157393,34,19,False,False,False
justjack#0001,na1,Caitlyn,134947,34,19,False,False,False
justjack#0001,na1,Kai'Sa,115334,34,19,False,False,False
The Riddle#101,na1,Draven,135662,4,5,False,False,False
The Riddle#101,na1,Vayne,100935,4,5,False,False,False
The Riddle#101,na1,Kai'Sa,90484,4,5,False,False,False
god1 zuhl#NA1,na1,Yasuo,138902,79,76,False,False,False
god1 zuhl#NA1,na1,Akali,77153,79,76,False,False,False
god1 zuhl#NA1,na1,Yone,54766,79,76,False,False,False
加拿大電鳗吳亦凡#8988,na1,Draven,116650,49,36,False,True,True
加拿大電鳗吳亦凡#8988,na1,Thresh,114062,49,36,False,True,True
加拿大電鳗吳亦凡#8988,na1,Caitlyn,94559,49,36,False,True,True
Riceguy18#NA1,na1,Akali,1381760,128,119,False,False,False
Riceguy18#NA1,na1,Aurelion Sol,259220,128,119,False,False,False
Riceguy18#NA1,na1,Pantheon,175335,128,119,False,False,False
sidetracked day#lazy,na1,Bard,40785,9,17,False,False,False
sidetracked day#lazy,na1,Sona,34293,9,17,False,False,False
sidetracked day#lazy,na1,Janna,28752,9,17,False,False,False
大中午砍排骨#13lvu,na1,Viego,597490,54,47,False,False,False
大中午砍排骨#13lvu,na1,Graves,390316,54,47,False,False,False
大中午砍排骨#13lvu,na1,Qiyana,200653,54,47,False,False,False
Leather Bar#NA1,na1,Vladimir,91115,13,5,False,False,False
Leather Bar#NA1,na1,Viktor,66700,13,5,False,False,False
Leather Bar#NA1,na1,Syndra,48188,13,5,False,False,False
call me whenever#001,na1,Rengar,472793,23,11,False,False,False
call me whenever#001,na1,Evelynn,43624,23,11,False,False,False
call me whenever#001,na1,Kha'Zix,31134,23,11,False,False,False
Crushings#NA1,na1,Katarina,575891,216,195,False,True,False
Crushings#NA1,na1,Jhin,359780,216,195,False,True,False
Crushings#NA1,na1,Tryndamere,277910,216,195,False,True,False
Slayer#Notty,na1,Yasuo,293260,8,5,False,False,False
Slayer#Notty,na1,Kayn,256512,8,5,False,False,False
Slayer#Notty,na1,Hecarim,208780,8,5,False,False,False
WujuPlzLose#NA1,na1,Master Yi,277906,37,17,False,False,True
WujuPlzLose#NA1,na1,Jax,53638,37,17,False,False,True
WujuPlzLose#NA1,na1,Zed,36208,37,17,False,False,True
Bake#4200,na1,Samira,185148,7,5,False,False,False
Bake#4200,na1,Akali,135369,7,5,False,False,False
Bake#4200,na1,Evelynn,128621,7,5,False,False,False
老爹沙威玛店#5627,na1,Malphite,59237,24,22,False,False,False
老爹沙威玛店#5627,na1,Galio,56000,24,22,False,False,False
老爹沙威玛店#5627,na1,Lulu,50770,24,22,False,False,False
tyeatspho#tyty,na1,Akali,374672,58,68,False,True,False
tyeatspho#tyty,na1,Lux,319199,58,68,False,True,False
tyeatspho#tyty,na1,Morgana,207846,58,68,False,True,False
